ProductId,ListPrice,BasePriceInStock,PriceInStock06211,PriceInStock11975,PriceInStock05229,PriceInStock04939,PriceInStock50465,PriceInStock60426,InStockDiscCriteria,InStockMarkUpCriteria,BasePriceOutStock,PriceOutStock06211,PriceOutStock11975,PriceOutStock05229,PriceOutStock04939,PriceOutStock50465,PriceOutStock60426,OutStockDiscCriteria,OutStockMarkUpCriteria,BuyingPrice66226,Timestamp
"ZAE0000202295            ",71.00,0.00,46.15,42.60,42.60,56.80,42.60,41.18,SC. ACCESSORI,RIC. ACCESSORI,0.00,46.15,42.60,42.60,56.80,42.60,41.18,SC. ACCESSORI,RIC. ACCESSORI,42.60,2026-05-18 16:20:58.000
"ZAE0000202300            ",72.84,0.00,47.34,43.70,43.70,58.27,43.70,42.24,SC. ACCESSORI,RIC. ACCESSORI,0.00,47.34,43.70,43.70,58.27,43.70,42.24,SC. ACCESSORI,RIC. ACCESSORI,43.70,2026-05-18 16:20:58.000
"RF608L05671CM            ",155.00,0.00,116.25,100.75,100.75,125.55,100.75,116.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,116.25,100.75,100.75,125.55,100.75,116.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,100.75,2026-05-18 16:20:58.000
"RF406H22651CM            ",102.00,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,66.30,2026-05-18 16:20:58.000
"RF357G32651CM            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF406D15581CM            ",102.00,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,66.30,2026-05-18 16:20:58.000
"RF408I275713M            ",132.00,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,85.80,2026-05-18 16:20:58.000
"RF358I255713M            ",132.00,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,85.80,2026-05-18 16:20:58.000
"RF359I155713M            ",140.00,0.00,105.00,91.00,91.00,113.40,91.00,105.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,105.00,91.00,91.00,113.40,91.00,105.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,91.00,2026-05-18 16:20:58.000
"RF409I226643M            ",140.00,0.00,105.00,91.00,91.00,113.40,91.00,105.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,105.00,91.00,91.00,113.40,91.00,105.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,91.00,2026-05-18 16:20:58.000
"RF408I285713M            ",132.00,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,85.80,2026-05-18 16:20:58.000
"RF408I286663M            ",132.00,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,85.80,2026-05-18 16:20:58.000
"RF407H25651CM            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF407H25671CM            ",115.00,0.00,86.25,74.75,74.75,93.15,74.75,86.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,86.25,74.75,74.75,93.15,74.75,86.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,74.75,2026-05-18 16:20:58.000
"RF406L50601CM            ",102.00,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,66.30,2026-05-18 16:20:58.000
"RF406L40661CM            ",102.00,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,66.30,2026-05-18 16:20:58.000
"RF407L40661CM            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF406L30661CM            ",102.00,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,66.30,2026-05-18 16:20:58.000
"RF405B40601CM            ",90.00,0.00,67.50,58.50,58.50,72.90,58.50,67.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,67.50,58.50,58.50,72.90,58.50,67.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,58.50,2026-05-18 16:20:58.000
"RF406A15581CM            ",102.00,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,66.30,2026-05-18 16:20:58.000
"RF450I186643M            ",150.00,0.00,112.50,97.50,97.50,121.50,97.50,112.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,112.50,97.50,97.50,121.50,97.50,112.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,97.50,2026-05-18 16:20:58.000
"RF406B40601CM            ",102.00,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,66.30,2026-05-18 16:20:58.000
"RF406G25634CM            ",102.00,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,66.30,2026-05-18 16:20:58.000
"RF602I126643M            ",150.00,0.00,112.50,97.50,97.50,121.50,97.50,112.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,112.50,97.50,97.50,121.50,97.50,112.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,97.50,2026-05-18 16:20:58.000
"RF359I006654M            ",140.00,0.00,105.00,91.00,91.00,113.40,91.00,105.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,105.00,91.00,91.00,113.40,91.00,105.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,91.00,2026-05-18 16:20:58.000
"RF405A35581CM            ",90.00,0.00,67.50,58.50,58.50,72.90,58.50,67.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,67.50,58.50,58.50,72.90,58.50,67.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,58.50,2026-05-18 16:20:58.000
"RF405B45560CM            ",90.00,0.00,67.50,58.50,58.50,72.90,58.50,67.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,67.50,58.50,58.50,72.90,58.50,67.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,58.50,2026-05-18 16:20:58.000
"RF407G25634CM            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF409L24651CM            ",140.00,0.00,105.00,91.00,91.00,113.40,91.00,105.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,105.00,91.00,91.00,113.40,91.00,105.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,91.00,2026-05-18 16:20:58.000
"RF409G24671CM            ",160.00,0.00,120.00,104.00,104.00,129.60,104.00,120.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,120.00,104.00,104.00,129.60,104.00,120.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,104.00,2026-05-18 16:20:58.000
"RF409G24651CM            ",140.00,0.00,105.00,91.00,91.00,113.40,91.00,105.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,105.00,91.00,91.00,113.40,91.00,105.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,91.00,2026-05-18 16:20:58.000
"RF407L20671CW            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF407L10601CM            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF407I006663W            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF407I005713W            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF355C15651CP            ",90.00,0.00,67.50,58.50,58.50,72.90,58.50,67.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,67.50,58.50,58.50,72.90,58.50,67.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,58.50,2026-05-18 16:20:58.000
"RF356C10651CO            ",102.00,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,66.30,2026-05-18 16:20:58.000
"RF406E005713W            ",102.00,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,66.30,2026-05-18 16:20:58.000
"RF356G32651CO            ",102.00,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,66.30,2026-05-18 16:20:58.000
"RF406L05671CW            ",102.00,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,66.30,2026-05-18 16:20:58.000
"RF407I00666CW            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF408E115713P            ",132.00,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,85.80,2026-05-18 16:20:58.000
"RF404B46541CK            ",70.00,0.00,52.50,45.50,45.50,56.70,45.50,52.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,52.50,45.50,45.50,56.70,45.50,52.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,45.50,2026-05-18 16:20:58.000
"RF405B45575CM            ",90.00,0.00,67.50,58.50,58.50,72.90,58.50,67.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,67.50,58.50,58.50,72.90,58.50,67.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,58.50,2026-05-18 16:20:58.000
"RF406E00541CW            ",102.00,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,66.30,2026-05-18 16:20:58.000
"RF406F05566CW            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF406L05661CW            ",102.00,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,76.50,66.30,66.30,82.62,66.30,76.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,66.30,2026-05-18 16:20:58.000
"RF407C10651CK            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF407E15571CG            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF407I006664W            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF407L20641CW            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF407M20702CK            ",115.00,0.00,86.25,74.75,74.75,93.15,74.75,86.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,86.25,74.75,74.75,93.15,74.75,86.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,74.75,2026-05-18 16:20:58.000
"RF407N10726CW            ",112.00,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,84.00,72.80,72.80,90.72,72.80,84.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,72.80,2026-05-18 16:20:58.000
"RF408G15634CO            ",132.00,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,85.80,2026-05-18 16:20:58.000
"RF408G15651CO            ",132.00,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,85.80,2026-05-18 16:20:58.000
"RF408L15601CG            ",132.00,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,85.80,2026-05-18 16:20:58.000
"RF408L15671CG            ",132.00,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,85.80,2026-05-18 16:20:58.000
"RF408N15726CG            ",132.00,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,85.80,2026-05-18 16:20:58.000
"RF408N15741CG            ",132.00,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,85.80,2026-05-18 16:20:58.000
"RF458I00666CW            ",132.00,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,85.80,2026-05-18 16:20:58.000
"RF458I006663W            ",132.00,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,85.80,2026-05-18 16:20:58.000
"RF458I006664W            ",132.00,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,99.00,85.80,85.80,106.92,85.80,99.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,85.80,2026-05-18 16:20:58.000
"RF404A43581CM            ",70.00,0.00,52.50,45.50,45.50,56.70,45.50,52.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,52.50,45.50,45.50,56.70,45.50,52.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,45.50,2026-05-18 16:20:58.000
"RF608H05651CM            ",155.00,0.00,116.25,100.75,100.75,125.55,100.75,116.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,116.25,100.75,100.75,125.55,100.75,116.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,100.75,2026-05-18 16:20:58.000
"RL408G00731CL            ",225.00,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,146.25,2026-05-18 16:20:58.000
"RL408G10634CL            ",225.00,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,146.25,2026-05-18 16:20:58.000
"RL408I005713L            ",225.00,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,146.25,2026-05-18 16:20:58.000
"RL408I00666CL            ",225.00,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,146.25,2026-05-18 16:20:58.000
"RL408I006663L            ",225.00,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,146.25,2026-05-18 16:20:58.000
"RL408I006664L            ",225.00,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,146.25,2026-05-18 16:20:58.000
"RL408N00741CL            ",225.00,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,146.25,2026-05-18 16:20:58.000
"RL408Y10716CL            ",225.00,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,168.75,146.25,146.25,182.25,146.25,168.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,146.25,2026-05-18 16:20:58.000
"RL409G00634CG            ",275.00,0.00,206.25,178.75,178.75,222.75,178.75,206.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,206.25,178.75,178.75,222.75,178.75,206.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,178.75,2026-05-18 16:20:58.000
"RL409G00651CG            ",275.00,0.00,206.25,178.75,178.75,222.75,178.75,206.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,206.25,178.75,178.75,222.75,178.75,206.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,178.75,2026-05-18 16:20:58.000
"RL409L00671C0            ",275.00,0.00,206.25,178.75,178.75,222.75,178.75,206.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,206.25,178.75,178.75,222.75,178.75,206.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,178.75,2026-05-18 16:20:58.000
"RL409L00731CL            ",275.00,0.00,206.25,178.75,178.75,222.75,178.75,206.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,206.25,178.75,178.75,222.75,178.75,206.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,178.75,2026-05-18 16:20:58.000
"RL409N00741CL            ",275.00,0.00,206.25,178.75,178.75,222.75,178.75,206.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,206.25,178.75,178.75,222.75,178.75,206.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,178.75,2026-05-18 16:20:58.000
"RL409O007163L            ",275.00,0.00,206.25,178.75,178.75,222.75,178.75,206.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,206.25,178.75,178.75,222.75,178.75,206.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,178.75,2026-05-18 16:20:58.000
"RL409O858413L            ",275.00,0.00,206.25,178.75,178.75,222.75,178.75,206.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,206.25,178.75,178.75,222.75,178.75,206.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,178.75,2026-05-18 16:20:58.000
"RL450N00741CL            ",305.00,0.00,228.75,198.25,198.25,247.05,198.25,228.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,228.75,198.25,198.25,247.05,198.25,228.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,198.25,2026-05-18 16:20:58.000
