Id;Cod;ProductModelId;Descr;Holes;WhColorId
3802;HERO30MT01;4219;HERO30MT01 - HERO30MT01 HERO (6 fori SUPER SILVER);6;64
3803;HOVE23LR54;4247;HOVE23LR54 - HOVE23LR54 HOVE (5 fori ANTHRACITE);5;40
3804;HOVE23LR54;4247;HOVE23LR54 - HOVE23LR54 HOVE (5 fori SILVER);5;19
3805;HYBRIDRAD;4279;HYBRIDRAD - HYBRIDRAD (5 fori SUPERPOLISH);5;1012
3806;HYBRIDRAD 01 BLACK;4280;HYBRIDRAD 01 BLACK - HYBRIDRAD 01 (5 fori NERO);5;1013
3807;HYBRIDRAD 01 GREY;4280;HYBRIDRAD 01 GREY - HYBRIDRAD 01 (5 fori GHISA);5;7
3808;HYBRIDRAD 01 SILVER;4280;HYBRIDRAD 01 SILVER - HYBRIDRAD 01 (5 fori SUPERPOLISH);5;1012
3809;HYBRIDRAD 02 BLACK;4281;HYBRIDRAD 02 BLACK - HYBRIDRAD 02 (4 fori NERO);4;1013
3810;HYBRIDRAD 02 GREY;4281;HYBRIDRAD 02 GREY - HYBRIDRAD 02 (4 fori GHISA);4;7
3811;HYBRIDRAD 02 SILVER;4281;HYBRIDRAD 02 SILVER - HYBRIDRAD 02 (4 fori SUPERPOLISH);4;1012
3812;HYBRIDRAD 03 GREY;4282;HYBRIDRAD 03 GREY - HYBRIDRAD 03 (5 fori GHISA);5;7
3813;HYBRIDRAD 04 BLACK;4283;HYBRIDRAD 04 BLACK - HYBRIDRAD 04 (4 fori NERO);4;1013
3814;HYBRIDRAD 05 GREY;4284;HYBRIDRAD 05 GREY - HYBRIDRAD 05 (5 fori GHISA);5;7
3815;HYBRIDRAD 06 GREY;4285;HYBRIDRAD 06 GREY - HYBRIDRAD 06 (5 fori GHISA);5;7
3816;HYBRIDRAD 07 GREY;4286;HYBRIDRAD 07 GREY - HYBRIDRAD 07 (5 fori GHISA);5;7
3817;HYBRIDRAD 09 GREY;4287;HYBRIDRAD 09 GREY - HYBRIDRAD 09 (5 fori GHISA);5;7
3818;HYBRIDRAD A;4279;HYBRIDRAD A - HYBRIDRAD (4 fori GHISA);4;7
3819;HYBRIDRAD A;4279;HYBRIDRAD A - HYBRIDRAD (5 fori GHISA);5;7
3820;HYBRIDRAD A;4279;HYBRIDRAD A - HYBRIDRAD (5 fori SILVER);5;1018
3821;HYBRIDRAD B;4279;HYBRIDRAD B - HYBRIDRAD (5 fori NERO);5;1013
3822;ISEO24HO04;4407;ISEO24HO04 - ISEO24HO04 ISEO (5 fori SILVER);5;19
3823;JAZZ;8715;JAZZ - Orig. Smontato Jazz 2015 (GK) (4 fori NERO);4;1013
3824;JUKE;4446;JUKE - JUKE (5 fori NEUTRO);5;1022
3825;KALAHARI BLACK;4844;KALAHARI BLACK - KALAHARI BLACK (5 fori MATT BLACK);5;1023
3826;KALAHARI BLACK;4844;KALAHARI BLACK - KALAHARI BLACK (6 fori MATT BLACK);6;1023
3827;KALAHARI DARK;4845;KALAHARI DARK - KALAHARI DARK (5 fori BLACK POLISH);5;1016
3828;KALAHARI DARK;4845;KALAHARI DARK - KALAHARI DARK (6 fori BLACK POLISH);6;1016
3829;KARR24HO10;4861;KARR24HO10 - KARR24HO10 KARR (5 fori HYPER ANTHRACITE);5;54
3830;KIND25OP07;4930;KIND25OP07 - KIND25OP07 KIND (5 fori HYPER SILVER);5;25
3831;LAPAZ9FO50;7042;LAPAZ9FO50 - LAPAZ9FO50 LAPAZ (5 fori ANTHRACITE);5;40
3832;LECCE2AL59;7065;LECCE2AL59 - LECCE2AL59 LECCE (5 fori MATT GUN METAL);5;58
3833;LT951KA;9092;LT951KA - Qashquai (5 fori NERO);5;1013
3834;LT951NA;1571;LT951NA - Astra-Nf. (08.09-) / CHEVROLET Cruze (02.09-)/Orlando (5 fori NERO);5;1013
3835;LT951SA;294;LT951SA - 500X (2015) (5 fori NERO);5;1013
3836;LUCCA2AL54;7211;LUCCA2AL54 - LUCCA2AL54 LUCCA (4 fori ANTHRACITE);4;40
3837;LUCCA2AL54;7211;LUCCA2AL54 - LUCCA2AL54 LUCCA (4 fori HYPER SILVER);4;25
3838;MAZDA3;7344;MAZDA3 - Mazda 3 (09) (5 fori NERO);5;1013
3839;Meriva;7395;Meriva - Meriva (4 fori NERO);4;1013
3840;METZ34CT03;7405;METZ34CT03 - METZ34CT03 METZ (4 fori GLOSSY BLACK POLISHED);4;51
3841;MING25OP06;7418;MING25OP06 - MING25OP06 MING (5 fori HYPER ANTHRACITE);5;54
3842;MITO OE 1;7424;MITO OE 1 - MITO ORIGINALE ALFA ROMEO (4 fori ANTHRACITE);4;40
3843;MITO OE 1;7424;MITO OE 1 - MITO ORIGINALE ALFA ROMEO (4 fori ANTRACITE DIAMANTATO);4;89
3844;MK15485;7429;MK15485 - MK15485 (5 fori SILVER);5;1018
3845;MK1614;7430;MK1614 - MK1614 (5 fori SILVER);5;1018
3846;MK1747;7431;MK1747 - MK1747 (4 fori NERO);4;1013
3847;MK1765;7432;MK1765 - MK1765 (5 fori NERO);5;1013
3848;MK1887;7433;MK1887 - MK1887 (5 fori NERO);5;1013
3849;MK1910;7434;MK1910 - MK1910 (5 fori SILVER);5;1018
3850;MK1941;7435;MK1941 - MK1941 (5 fori SILVER);5;1018
3851;MK1980;7436;MK1980 - MK1980 (5 fori NERO);5;1013
3852;MK2016;7437;MK2016 - MK2016 (5 fori SILVER);5;1018
3853;MK2066;7438;MK2066 - MK2066 (5 fori NERO);5;1013
3854;MK2094;7439;MK2094 - MK2094 (5 fori NERO);5;1013
3855;MK2094;7439;MK2094 - MK2094 (5 fori SILVER);5;1018
3856;MK3015;7440;MK3015 - MK3015 (4 fori NERO);4;1013
3857;MK3553;7441;MK3553 - MK3553 (4 fori NERO);4;1013
3858;MK3635;7442;MK3635 - MK3635 (4 fori NERO);4;1013
3859;MK4035;7443;MK4035 - MK4035 (4 fori NERO);4;1013
3860;MK4444;7444;MK4444 - MK4444 (4 fori NERO);4;1013
3861;MK4450;7445;MK4450 - MK4450 (4 fori SILVER);4;1018
3862;MK4865;7446;MK4865 - MK4865 (5 fori SILVER);5;1018
3863;MK5000;7447;MK5000 - MK5000 (4 fori NERO);4;1013
3864;MK5490;7448;MK5490 - MK5490 (4 fori NERO);4;1013
3865;MK6017;7449;MK6017 - MK6017 (6 fori SILVER);6;1018
3866;MK6131;7450;MK6131 - MK6131 (6 fori SILVER);6;1018
3867;MK615005;7451;MK615005 - MK615005 (5 fori SILVER);5;1018
3868;MK616014;7452;MK616014 - MK616014 (6 fori SILVER);6;1018
3869;MK616015;7453;MK616015 - MK616015 (6 fori SILVER);6;1018
3870;MK6215;7454;MK6215 - MK6215 (4 fori NERO);4;1013
3871;MK6315;7455;MK6315 - MK6315 (4 fori NERO);4;1013
3872;MK6355;7456;MK6355 - MK6355 (4 fori NERO);4;1013
3873;MK6445;7457;MK6445 - MK6445 (4 fori NERO);4;1013
3874;MK6525;7458;MK6525 - MK6525 (5 fori NERO);5;1013
3875;MK6593;7459;MK6593 - MK6593 (4 fori NERO);4;1013
3876;MK665101;7460;MK665101 - MK665101 (5 fori NERO);5;1013
3877;MK6664;7461;MK6664 - MK6664 (5 fori NERO);5;1013
3878;MK6665;7462;MK6665 - MK6665 (5 fori NERO);5;1013
3879;MK6666;7463;MK6666 - MK6666 (4 fori NERO);4;1013
3880;MK6667;7464;MK6667 - MK6667 (5 fori NERO);5;1013
3881;MK675707;7465;MK675707 - MK675707 (5 fori NERO);5;1013
3882;MK6795;7466;MK6795 - MK6795 (4 fori NERO);4;1013
3883;MK7037;7468;MK7037 - MK7037 (5 fori NERO);5;1013
3884;MK7130;7469;MK7130 - MK7130 (4 fori NERO);4;1013
3885;MK7255;7470;MK7255 - MK7255 (4 fori NERO);4;1013
3886;MK7312;7471;MK7312 - MK7312 (5 fori NERO);5;1013
3887;MK7355;7472;MK7355 - MK7355 (4 fori NERO);4;1013
3888;MK7385;7473;MK7385 - MK7385 (4 fori NERO);4;1013
3889;MK7415;7474;MK7415 - MK7415 (5 fori NERO);5;1013
3890;MK7442;7475;MK7442 - MK7442 (4 fori NERO);4;1013
3891;MK7493;7476;MK7493 - MK7493 (4 fori NERO);4;1013
3892;MK7615;7477;MK7615 - MK7615 (4 fori NERO);4;1013
3893;MK7680;7478;MK7680 - MK7680 (4 fori NERO);4;1013
3894;MK7760;7479;MK7760 - MK7760 (5 fori NERO);5;1013
3895;MK7775;7480;MK7775 - MK7775 (4 fori NERO);4;1013
3896;MK7823;7481;MK7823 - MK7823 (5 fori NERO);5;1013
3897;MK7856;7482;MK7856 - MK7856 (5 fori NERO);5;1013
3898;MK7911;7483;MK7911 - MK7911 (5 fori SILVER);5;1018
3899;MK7915;7484;MK7915 - MK7915 (4 fori NERO);4;1013
3900;MK8049;7485;MK8049 - MK8049 (5 fori NERO);5;1013
3901;MK8049;7485;MK8049 - MK8049 (5 fori SILVER);5;1018
3902;MK8055;7486;MK8055 - MK8055 (4 fori NERO);4;1013
3903;MK8183;7487;MK8183 - MK8183 (5 fori NERO);5;1013
3904;MK8227;7488;MK8227 - MK8227 (5 fori NERO);5;1013
3905;MK8312;7489;MK8312 - MK8312 (4 fori NERO);4;1013
3906;MK8325;7490;MK8325 - MK8325 (5 fori NERO);5;1013
3907;MK8385;7491;MK8385 - MK8385 (5 fori SILVER);5;1018
3908;MK8442;7492;MK8442 - MK8442 (4 fori NERO);4;1013
3909;MK8477;7493;MK8477 - MK8477 (4 fori SILVER);4;1018
3910;MK8733;7494;MK8733 - MK8733 (6 fori SILVER);6;1018
3911;MK8737;7495;MK8737 - MK8737 (5 fori NERO);5;1013
3912;MK8737;7495;MK8737 - MK8737 (5 fori SILVER);5;1018
3913;MK8753;7496;MK8753 - MK8753 (4 fori NERO);4;1013
3914;MK8795;7497;MK8795 - MK8795 (5 fori NERO);5;1013
3915;MK8887;7498;MK8887 - MK8887 (5 fori NERO);5;1013
3916;MK9133;7499;MK9133 - MK9133 (5 fori SILVER);5;1018
3917;MK9165;7500;MK9165 - MK9165 (5 fori NERO);5;1013
3918;MK9197;7501;MK9197 - MK9197 (6 fori SILVER);6;1018
3919;MK9207;7502;MK9207 - MK9207 (6 fori SILVER);6;1018
3920;MK9215;7503;MK9215 - MK9215 (5 fori SILVER);5;1018
3921;MK9245;7504;MK9245 - MK9245 (5 fori NERO);5;1013
3922;MK9427;7505;MK9427 - MK9427 (5 fori NERO);5;1013
3923;MK9432;7506;MK9432 - MK9432 (4 fori NERO);4;1013
3924;MK9493;7507;MK9493 - MK9493 (4 fori NERO);4;1013
3925;MK9506;7508;MK9506 - MK9506 (5 fori SILVER);5;1018
3926;MK9507;7509;MK9507 - MK9507 (4 fori NERO);4;1013
3927;MK9547;7510;MK9547 - MK9547 (5 fori SILVER);5;1018
3928;MK9833;7511;MK9833 - MK9833 (5 fori NERO);5;1013
3929;MK9863;7512;MK9863 - MK9863 (5 fori NERO);5;1013
3930;MK9897;7513;MK9897 - MK9897 (5 fori SILVER);5;1018
3931;MK9915;7514;MK9915 - MK9915 (5 fori NERO);5;1013
3932;MK9922;7515;MK9922 - MK9922 (5 fori SILVER);5;1018
3933;MK9987;7516;MK9987 - MK9987 (5 fori NERO);5;1013
3934;MKFL616009;7517;MKFL616009 - MKFL616009 (5 fori SILVER);5;1018
3935;MKME516027;7518;MKME516027 - MKME516027 (5 fori SILVER);5;1018
3936;MKME616013;7519;MKME616013 - MKME616013 (6 fori SILVER);6;1018
3937;MKME616036;7520;MKME616036 - MKME616036 (6 fori SILVER);6;1018
3938;MKPS616003;7521;MKPS616003 - MKPS616003 (5 fori SILVER);5;1018
3939;MKR1-1118;7522;MKR1-1118 - MKR1-1118 (4 fori NERO);4;1013
3940;MKR1-1121;7523;MKR1-1121 - MKR1-1121 (4 fori NERO);4;1013
3941;MKR1-1132;7524;MKR1-1132 - MKR1-1132 (4 fori NERO);4;1013
3942;MKR1-1150;7525;MKR1-1150 - MKR1-1150 (4 fori NERO);4;1013
3943;MKR1-1159;7526;MKR1-1159 - MKR1-1159 (4 fori NERO);4;1013
3944;MKR1-1200;7527;MKR1-1200 - MKR1-1200 (5 fori NERO);5;1013
3945;MKR1-1229;7528;MKR1-1229 - MKR1-1229 (5 fori NERO);5;1013
3946;MKR1-1275;7529;MKR1-1275 - MKR1-1275 (5 fori NERO);5;1013
3947;MKR1-1280;7530;MKR1-1280 - MKR1-1280 (4 fori SILVER);4;1018
3948;MKR1-1338;7531;MKR1-1338 - MKR1-1338 (4 fori NERO);4;1013
3949;MKR1-1347;7532;MKR1-1347 - MKR1-1347 (6 fori SILVER);6;1018
3950;MKR1-1372;7533;MKR1-1372 - MKR1-1372 (4 fori NERO);4;1013
3951;MKR1-1373;7534;MKR1-1373 - MKR1-1373 (5 fori SILVER);5;1018
3952;MKR1-1399;7535;MKR1-1399 - MKR1-1399 (5 fori NERO);5;1013
3953;MKR1-1402;7536;MKR1-1402 - MKR1-1402 (5 fori NERO);5;1013
3954;MKR1-1436;7537;MKR1-1436 - MKR1-1436 (4 fori NERO);4;1013
3955;MKR1-1463;7538;MKR1-1463 - MKR1-1463 (5 fori NERO);5;1013
3956;MKR1-1464;7539;MKR1-1464 - MKR1-1464 (4 fori NERO);4;1013
3957;MKR1-1468;7540;MKR1-1468 - MKR1-1468 (4 fori NERO);4;1013
3958;MKR1-1469;7541;MKR1-1469 - MKR1-1469 (4 fori NERO);4;1013
3959;MKR1-1470;7542;MKR1-1470 - MKR1-1470 (5 fori NERO);5;1013
3960;MKR1-1471;7543;MKR1-1471 - MKR1-1471 (4 fori SILVER);4;1018
3961;MKR1-1475;7544;MKR1-1475 - MKR1-1475 (4 fori NERO);4;1013
3962;MKR1-1489;7545;MKR1-1489 - MKR1-1489 (5 fori NERO);5;1013
3963;MKR1-1491;7546;MKR1-1491 - MKR1-1491 (5 fori NERO);5;1013
3964;MKR1-1529;7547;MKR1-1529 - MKR1-1529 (5 fori SILVER);5;1018
3965;MKR1-1552;7548;MKR1-1552 - MKR1-1552 (5 fori SILVER);5;1018
3966;MKR1-1557;7549;MKR1-1557 - MKR1-1557 (5 fori SILVER);5;1018
3967;MKR1-1560;7550;MKR1-1560 - MKR1-1560 (5 fori NERO);5;1013
3968;MKR1-1572;7551;MKR1-1572 - MKR1-1572 (4 fori NERO);4;1013
3969;MKR1-1576;7552;MKR1-1576 - MKR1-1576 (5 fori NERO);5;1013
3970;MKR1-1579;7553;MKR1-1579 - MKR1-1579 (4 fori NERO);4;1013
3971;MKR1-1580;7554;MKR1-1580 - MKR1-1580 (4 fori NERO);4;1013
3972;MKR1-1582;7555;MKR1-1582 - MKR1-1582 (4 fori NERO);4;1013
3973;MKR1-1589;7556;MKR1-1589 - MKR1-1589 (4 fori NERO);4;1013
3974;MKR1-1593;7557;MKR1-1593 - MKR1-1593 (4 fori NERO);4;1013
3975;MKR1-1594;7558;MKR1-1594 - MKR1-1594 (5 fori NERO);5;1013
3976;MKR1-1596;7559;MKR1-1596 - MKR1-1596 (4 fori NERO);4;1013
3977;MKR1-1597;7560;MKR1-1597 - MKR1-1597 (5 fori NERO);5;1013
3978;MKR1-1601;7561;MKR1-1601 - MKR1-1601 (4 fori NERO);4;1013
3979;MKR1-1607;7562;MKR1-1607 - MKR1-1607 (4 fori NERO);4;1013
3980;MKR1-1611;7563;MKR1-1611 - MKR1-1611 (4 fori NERO);4;1013
3981;MKR1-1612;7564;MKR1-1612 - MKR1-1612 (4 fori NERO);4;1013
3982;MKR1-1614;7565;MKR1-1614 - MKR1-1614 (5 fori SILVER);5;1018
3983;MKR1-1626;7566;MKR1-1626 - MKR1-1626 (4 fori SILVER);4;1018
3984;MKR1-1630;7567;MKR1-1630 - MKR1-1630 (4 fori NERO);4;1013
3985;MKR1-1637;7568;MKR1-1637 - MKR1-1637 (4 fori NERO);4;1013
3986;MKR1-1638;7569;MKR1-1638 - MKR1-1638 (4 fori NERO);4;1013
3987;MKR1-1645;7570;MKR1-1645 - MKR1-1645 (5 fori NERO);5;1013
3988;MKR1-1647;7571;MKR1-1647 - MKR1-1647 (6 fori SILVER);6;1018
3989;MKR1-1648;7572;MKR1-1648 - MKR1-1648 (4 fori NERO);4;1013
3990;MKR1-1651;7573;MKR1-1651 - MKR1-1651 (4 fori NERO);4;1013
3991;MKR1-1662;7574;MKR1-1662 - MKR1-1662 (4 fori NERO);4;1013
3992;MKR1-1663;7575;MKR1-1663 - MKR1-1663 (4 fori NERO);4;1013
3993;MKR1-1670;7576;MKR1-1670 - MKR1-1670 (5 fori NERO);5;1013
3994;MKR1-1675;7577;MKR1-1675 - MKR1-1675 (5 fori NERO);5;1013
3995;MKR1-1675;7577;MKR1-1675 - MKR1-1675 (5 fori SILVER);5;1018
3996;MKR1-1677;7578;MKR1-1677 - MKR1-1677 (4 fori NERO);4;1013
3997;MKR1-1681;7579;MKR1-1681 - MKR1-1681 (4 fori SILVER);4;1018
3998;MKR1-1684;7580;MKR1-1684 - MKR1-1684 (4 fori NERO);4;1013
3999;MKR1-1689;7581;MKR1-1689 - MKR1-1689 (4 fori NERO);4;1013
4000;MKR1-1697;7582;MKR1-1697 - MKR1-1697 (3 fori SILVER);3;1018
4001;MKR1-1700;7583;MKR1-1700 - MKR1-1700 (4 fori NERO);4;1013
4002;MKR1-1701;7584;MKR1-1701 - MKR1-1701 (4 fori NERO);4;1013
4003;MKR1-1702;7585;MKR1-1702 - MKR1-1702 (5 fori NERO);5;1013
4004;MKR1-1706;7586;MKR1-1706 - MKR1-1706 (5 fori NERO);5;1013
4005;MKR1-1707;7587;MKR1-1707 - MKR1-1707 (5 fori NERO);5;1013
4006;MKR1-1710;7588;MKR1-1710 - MKR1-1710 (4 fori NERO);4;1013
4007;MKR1-1712;7589;MKR1-1712 - MKR1-1712 (5 fori SILVER);5;1018
4008;MKR1-1722;7590;MKR1-1722 - MKR1-1722 (5 fori NERO);5;1013
4009;MKR1-1723;7591;MKR1-1723 - MKR1-1723 (5 fori SILVER);5;1018
4010;MKR1-1724;7592;MKR1-1724 - MKR1-1724 (4 fori NERO);4;1013
4011;MKR1-1727;7593;MKR1-1727 - MKR1-1727 (5 fori NERO);5;1013
4012;MKR1-1730;7594;MKR1-1730 - MKR1-1730 (4 fori NERO);4;1013
4013;MKR1-1731;7595;MKR1-1731 - MKR1-1731 (5 fori NERO);5;1013
4014;MKR1-1732;7596;MKR1-1732 - MKR1-1732 (5 fori NERO);5;1013
4015;MKR1-1734;7597;MKR1-1734 - MKR1-1734 (5 fori NERO);5;1013
4016;MKR1-1735;7598;MKR1-1735 - MKR1-1735 (4 fori NERO);4;1013
4017;MKR1-1738;7599;MKR1-1738 - MKR1-1738 (4 fori NERO);4;1013
4018;MKR1-1741;7600;MKR1-1741 - MKR1-1741 (5 fori NERO);5;1013
4019;MKR1-1743;7601;MKR1-1743 - MKR1-1743 (5 fori SILVER);5;1018
4020;MKR1-1760;7602;MKR1-1760 - MKR1-1760 (5 fori NERO);5;1013
4021;MKR1-1763;7603;MKR1-1763 - MKR1-1763 (4 fori NERO);4;1013
4022;MKR1-1765;7604;MKR1-1765 - MKR1-1765 (5 fori SILVER);5;1018
4023;MKR1-1768;7605;MKR1-1768 - MKR1-1768 (4 fori NERO);4;1013
4024;MKR1-1772;7606;MKR1-1772 - MKR1-1772 (5 fori NERO);5;1013
4025;MKR1-1776;7607;MKR1-1776 - MKR1-1776 (5 fori NERO);5;1013
4026;MKR1-1777;7608;MKR1-1777 - MKR1-1777 (5 fori NERO);5;1013
4027;MKR1-1778;7609;MKR1-1778 - MKR1-1778 (4 fori NERO);4;1013
4028;MKR1-1779;7610;MKR1-1779 - MKR1-1779 (5 fori SILVER);5;1018
4029;MKR1-1780;7611;MKR1-1780 - MKR1-1780 (4 fori NERO);4;1013
4030;MKR1-1781;7612;MKR1-1781 - MKR1-1781 (4 fori NERO);4;1013
4031;MKR1-1786;7613;MKR1-1786 - MKR1-1786 (5 fori NERO);5;1013
4032;MKR1-1793;7614;MKR1-1793 - MKR1-1793 (5 fori SILVER);5;1018
4033;MKR1-1794;7615;MKR1-1794 - MKR1-1794 (4 fori NERO);4;1013
4034;MKR1-1796;7616;MKR1-1796 - MKR1-1796 (5 fori NERO);5;1013
4035;MKR1-1796;7616;MKR1-1796 - MKR1-1796 (5 fori SILVER);5;1018
4036;MKR1-1802;7617;MKR1-1802 - MKR1-1802 (5 fori SILVER);5;1018
4037;MKR1-1803;7618;MKR1-1803 - MKR1-1803 (4 fori NERO);4;1013
4038;MKR1-1804;7619;MKR1-1804 - MKR1-1804 (4 fori NERO);4;1013
4039;MKR1-1808;7620;MKR1-1808 - MKR1-1808 (5 fori SILVER);5;1018
4040;MKR1-1812;7621;MKR1-1812 - MKR1-1812 (5 fori NERO);5;1013
4041;MKR1-1817;7622;MKR1-1817 - MKR1-1817 (4 fori NERO);4;1013
4042;MKR1-1819;7623;MKR1-1819 - MKR1-1819 (4 fori NERO);4;1013
4043;MKR1-1822;7624;MKR1-1822 - MKR1-1822 (5 fori NERO);5;1013
4044;MKR1-1826;7625;MKR1-1826 - MKR1-1826 (4 fori NERO);4;1013
4045;MKR1-1828;7626;MKR1-1828 - MKR1-1828 (4 fori NERO);4;1013
4046;MKR1-1829;7627;MKR1-1829 - MKR1-1829 (4 fori NERO);4;1013
4047;MKR1-1831;7628;MKR1-1831 - MKR1-1831 (4 fori NERO);4;1013
4048;MKR1-1833;7629;MKR1-1833 - MKR1-1833 (5 fori SILVER);5;1018
4049;MKR1-1835;7630;MKR1-1835 - MKR1-1835 (5 fori NERO);5;1013
4050;MKR1-1843;7631;MKR1-1843 - MKR1-1843 (4 fori NERO);4;1013
4051;MKR1-1845;7632;MKR1-1845 - MKR1-1845 (4 fori NERO);4;1013
4052;MKR1-1846;7633;MKR1-1846 - MKR1-1846 (5 fori NERO);5;1013
4053;MKR1-1847;7634;MKR1-1847 - MKR1-1847 (4 fori NERO);4;1013
4054;MKR1-1848;7635;MKR1-1848 - MKR1-1848 (4 fori NERO);4;1013
4055;MKR1-1850;7636;MKR1-1850 - MKR1-1850 (5 fori NERO);5;1013
4056;MKR1-1852;7637;MKR1-1852 - MKR1-1852 (5 fori NERO);5;1013
4057;MKR1-1855;7638;MKR1-1855 - MKR1-1855 (4 fori NERO);4;1013
4058;MKR1-1859;7639;MKR1-1859 - MKR1-1859 (6 fori SILVER);6;1018
4059;MKR1-1862;7640;MKR1-1862 - MKR1-1862 (5 fori NERO);5;1013
4060;MKR1-1863;7641;MKR1-1863 - MKR1-1863 (5 fori SILVER);5;1018
4061;MKR1-1864;7642;MKR1-1864 - MKR1-1864 (5 fori NERO);5;1013
4062;MKR1-1864;7642;MKR1-1864 - MKR1-1864 (5 fori SILVER);5;1018
4063;MKR1-1865;7643;MKR1-1865 - MKR1-1865 (4 fori NERO);4;1013
4064;MKR1-1866;7644;MKR1-1866 - MKR1-1866 (5 fori NERO);5;1013
4065;MKR1-1871;7645;MKR1-1871 - MKR1-1871 (5 fori NERO);5;1013
4066;MKR1-1873;7646;MKR1-1873 - MKR1-1873 (4 fori NERO);4;1013
4067;MKR1-1875;7647;MKR1-1875 - MKR1-1875 (5 fori SILVER);5;1018
4068;MKR1-1881;7648;MKR1-1881 - MKR1-1881 (5 fori NERO);5;1013
4069;MKR1-1882;7649;MKR1-1882 - MKR1-1882 (5 fori NERO);5;1013
4070;MKR1-1887;7650;MKR1-1887 - MKR1-1887 (5 fori NERO);5;1013
4071;MKR1-1889;7651;MKR1-1889 - MKR1-1889 (4 fori NERO);4;1013
4072;MKR1-1890;7652;MKR1-1890 - MKR1-1890 (4 fori NERO);4;1013
4073;MKR1-1891;7653;MKR1-1891 - MKR1-1891 (4 fori NERO);4;1013
4074;MKR1-1892;7654;MKR1-1892 - MKR1-1892 (4 fori NERO);4;1013
4075;MKR1-1896;7655;MKR1-1896 - MKR1-1896 (5 fori SILVER);5;1018
4076;MKR1-1897;7656;MKR1-1897 - MKR1-1897 (5 fori NERO);5;1013
4077;MKR1-1900;7657;MKR1-1900 - MKR1-1900 (4 fori NERO);4;1013
4078;MKR1-1901;7658;MKR1-1901 - MKR1-1901 (5 fori NERO);5;1013
4079;MKR1-1903;7659;MKR1-1903 - MKR1-1903 (4 fori NERO);4;1013
4080;MKR1-1907;7660;MKR1-1907 - MKR1-1907 (5 fori NERO);5;1013
4081;MKR1-1908;7661;MKR1-1908 - MKR1-1908 (5 fori SILVER);5;1018
4082;MKR1-1909;7662;MKR1-1909 - MKR1-1909 (5 fori NERO);5;1013
4083;MKR1-1910;7663;MKR1-1910 - MKR1-1910 (5 fori SILVER);5;1018
4084;MKR1-1911;7664;MKR1-1911 - MKR1-1911 (5 fori SILVER);5;1018
4085;MKR1-1912;7665;MKR1-1912 - MKR1-1912 (5 fori SILVER);5;1018
4086;MKR1-1913;7666;MKR1-1913 - MKR1-1913 (6 fori SILVER);6;1018
4087;MKR1-1914;7667;MKR1-1914 - MKR1-1914 (5 fori NERO);5;1013
4088;MKR1-1915;7668;MKR1-1915 - MKR1-1915 (5 fori NERO);5;1013
4089;MKR1-1918;7669;MKR1-1918 - MKR1-1918 (5 fori NERO);5;1013
4090;MKR1-1921;7670;MKR1-1921 - MKR1-1921 (5 fori NERO);5;1013
4091;MKR1-1924;7671;MKR1-1924 - MKR1-1924 (6 fori SILVER);6;1018
4092;MKR1-1925;7672;MKR1-1925 - MKR1-1925 (4 fori NERO);4;1013
4093;MKR1-1929;7673;MKR1-1929 - MKR1-1929 (4 fori NERO);4;1013
4094;MKR1-1930;7674;MKR1-1930 - MKR1-1930 (4 fori NERO);4;1013
4095;MKR1-1931;7675;MKR1-1931 - MKR1-1931 (4 fori NERO);4;1013
4096;MKR1-1937;7676;MKR1-1937 - MKR1-1937 (4 fori NERO);4;1013
4097;MKR1-1938;7677;MKR1-1938 - MKR1-1938 (4 fori NERO);4;1013
4098;MKR1-1938;7677;MKR1-1938 - MKR1-1938 (4 fori SILVER);4;1018
4099;MKR1-1941;7678;MKR1-1941 - MKR1-1941 (5 fori SILVER);5;1018
4100;MKR1-1942;7679;MKR1-1942 - MKR1-1942 (4 fori NERO);4;1013
4101;MKR1-1943;7680;MKR1-1943 - MKR1-1943 (5 fori SILVER);5;1018
4102;MKR1-1944;7681;MKR1-1944 - MKR1-1944 (5 fori NERO);5;1013
4103;MKR1-1946;7682;MKR1-1946 - MKR1-1946 (5 fori NERO);5;1013
4104;MKR1-1947;7683;MKR1-1947 - MKR1-1947 (5 fori NERO);5;1013
4105;MKR1-1953;7684;MKR1-1953 - MKR1-1953 (5 fori NERO);5;1013
4106;MKR1-1954;7685;MKR1-1954 - MKR1-1954 (4 fori NERO);4;1013
4107;MKR1-1955;7686;MKR1-1955 - MKR1-1955 (5 fori NERO);5;1013
4108;MKR1-1956;7687;MKR1-1956 - MKR1-1956 (5 fori NERO);5;1013
4109;MKR1-1957;7688;MKR1-1957 - MKR1-1957 (4 fori NERO);4;1013
4110;MKR1-1963;7689;MKR1-1963 - MKR1-1963 (5 fori NERO);5;1013
4111;MKR1-1964;7690;MKR1-1964 - MKR1-1964 (5 fori NERO);5;1013
4112;MKR1-1966;7691;MKR1-1966 - MKR1-1966 (6 fori NERO);6;1013
4113;MKR1-1969;7692;MKR1-1969 - MKR1-1969 (5 fori NERO);5;1013
4114;MKR1-1972;7693;MKR1-1972 - MKR1-1972 (6 fori SILVER);6;1018
4115;MKR1-1977;7694;MKR1-1977 - MKR1-1977 (4 fori NERO);4;1013
4116;MKR1-1979;7695;MKR1-1979 - MKR1-1979 (5 fori NERO);5;1013
4117;MKR1-1980;7696;MKR1-1980 - MKR1-1980 (5 fori SILVER);5;1018
